x_mm,y_mm,active,initial_dome_height_mm,height_mm,growth_thickness_mm,biomass,eps,active_sediment_mm,layer_id
13.000000,28.000000,1.000000,5.981475,16.816025,10.484549,0.187726,0.184729,0.285369,9.000000
14.000000,28.000000,1.000000,6.221315,16.889567,10.318252,0.187808,0.184777,0.290696,8.000000
15.000000,28.000000,1.000000,6.422618,16.961891,10.189272,0.187891,0.184823,0.287158,8.000000
16.000000,28.000000,1.000000,6.586228,17.023627,10.087399,0.187971,0.184863,0.285998,9.000000
17.000000,28.000000,1.000000,6.712813,17.068149,10.005336,0.188018,0.184894,0.292057,9.000000
18.000000,28.000000,1.000000,6.802878,17.088907,9.936029,0.188063,0.184919,0.285703,9.000000
19.000000,28.000000,1.000000,6.856777,17.087574,9.880798,0.092982,0.073697,0.117703,8.000000
20.000000,28.000000,1.000000,6.874720,17.100436,9.875716,0.188093,0.184938,0.283661,8.000000
21.000000,28.000000,1.000000,6.856777,17.090994,9.884217,0.188075,0.184932,0.284384,8.000000
22.000000,28.000000,1.000000,6.802878,17.070842,9.917964,0.188052,0.184919,0.290365,9.000000
23.000000,28.000000,1.000000,6.712813,17.041237,9.978424,0.188017,0.184897,0.284121,8.000000
24.000000,28.000000,1.000000,6.586228,16.999827,10.063599,0.187975,0.184870,0.284163,9.000000
25.000000,28.000000,1.000000,6.422618,16.946901,10.174283,0.187903,0.184832,0.289249,9.000000
26.000000,28.000000,1.000000,6.221315,16.879842,10.308526,0.187820,0.184786,0.286156,8.000000
27.000000,28.000000,1.000000,5.981475,16.810639,10.479163,0.187735,0.184737,0.286987,8.000000
28.000000,28.000000,1.000000,5.702060,16.740307,10.688247,0.187655,0.184685,0.284160,8.000000
29.000000,28.000000,1.000000,5.381812,16.649613,10.917801,0.082363,0.057645,0.080217,9.000000
30.000000,28.000000,1.000000,5.019224,16.569657,11.200433,0.187461,0.184575,0.286704,9.000000
31.000000,28.000000,1.000000,4.612497,16.473774,11.511278,0.187350,0.184516,0.282699,8.000000
32.000000,28.000000,1.000000,4.159491,16.384223,11.874731,0.187258,0.184466,0.284604,8.000000
33.000000,28.000000,1.000000,3.657656,16.313360,12.305704,0.187175,0.184418,0.285154,8.000000
34.000000,28.000000,1.000000,3.103942,16.255340,12.801399,0.187107,0.184379,0.289895,8.000000
35.000000,28.000000,1.000000,2.494680,16.209057,13.364376,0.187053,0.184348,0.284933,8.000000
36.000000,28.000000,1.000000,1.825424,16.173309,13.997885,0.187013,0.184326,0.287063,9.000000
37.000000,28.000000,1.000000,1.090722,16.151846,14.711124,0.186990,0.184313,0.290860,8.000000
38.000000,28.000000,1.000000,0.283797,16.141516,15.507719,0.186983,0.184310,0.285968,8.000000
39.000000,28.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
40.000000,28.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
0.000000,29.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
1.000000,29.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
2.000000,29.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
3.000000,29.000000,1.000000,0.702534,16.143341,15.090807,0.186987,0.184311,0.288655,9.000000
4.000000,29.000000,1.000000,1.449944,16.154417,14.354473,0.186997,0.184317,0.283193,9.000000
5.000000,29.000000,1.000000,2.130067,16.178263,13.698196,0.187025,0.184333,0.287323,9.000000
6.000000,29.000000,1.000000,2.748684,16.216901,13.118217,0.187070,0.184359,0.281159,8.000000
7.000000,29.000000,1.000000,3.310492,16.269070,12.608578,0.187127,0.184392,0.289509,9.000000
8.000000,29.000000,1.000000,3.819347,16.331889,12.162542,0.187196,0.184431,0.282189,9.000000
9.000000,29.000000,1.000000,4.278449,16.409065,11.780615,0.187276,0.184475,0.283695,8.000000
10.000000,29.000000,1.000000,4.690465,16.498193,11.457728,0.187367,0.184524,0.287060,8.000000
11.000000,29.000000,1.000000,5.057628,16.587813,11.180185,0.187466,0.184576,0.277052,8.000000
12.000000,29.000000,1.000000,5.381812,16.673271,10.941459,0.187551,0.184625,0.290167,8.000000
13.000000,29.000000,1.000000,5.664583,16.739361,10.724777,0.187639,0.184675,0.281238,8.000000
14.000000,29.000000,1.000000,5.907248,16.805313,10.548065,0.187708,0.184718,0.287980,8.000000
15.000000,29.000000,1.000000,6.110883,16.867640,10.406756,0.187779,0.184758,0.290098,9.000000
16.000000,29.000000,1.000000,6.276363,16.921253,10.294889,0.187852,0.184796,0.282223,8.000000
17.000000,29.000000,1.000000,6.404379,16.959444,10.205065,0.187893,0.184823,0.283218,9.000000
18.000000,29.000000,1.000000,6.495454,16.981898,10.136444,0.187928,0.184844,0.291372,9.000000
19.000000,29.000000,1.000000,6.549955,16.989020,10.089066,0.187960,0.184861,0.287738,8.000000
20.000000,29.000000,1.000000,6.568098,16.990963,10.072866,0.187958,0.184864,0.289719,8.000000
21.000000,29.000000,1.000000,6.549955,16.980486,10.080532,0.187948,0.184860,0.283838,9.000000
22.000000,29.000000,1.000000,6.495454,16.963584,10.118130,0.187928,0.184848,0.284210,8.000000
23.000000,29.000000,1.000000,6.404379,16.935919,10.181540,0.187903,0.184829,0.282524,8.000000
24.000000,29.000000,1.000000,6.276363,16.885755,10.259391,0.092144,0.072596,0.117616,8.000000
25.000000,29.000000,1.000000,6.110883,16.844458,10.383574,0.187797,0.184768,0.287696,8.000000
26.000000,29.000000,1.000000,5.907248,16.783620,10.526372,0.187714,0.184725,0.288912,8.000000
27.000000,29.000000,1.000000,5.664583,16.716548,10.701965,0.187633,0.184679,0.283824,8.000000
28.000000,29.000000,1.000000,5.381812,16.654799,10.922987,0.187553,0.184631,0.286259,8.000000
29.000000,29.000000,1.000000,5.057628,16.583450,11.175821,0.187477,0.184584,0.293018,8.000000
30.000000,29.000000,1.000000,4.690465,16.502286,11.461821,0.187376,0.184530,0.290827,8.000000
31.000000,29.000000,1.000000,4.278449,16.415212,11.786763,0.187284,0.184480,0.293392,8.000000
32.000000,29.000000,1.000000,3.819347,16.337725,12.168378,0.187202,0.184434,0.283383,8.000000
33.000000,29.000000,1.000000,3.310492,16.278065,12.617574,0.187133,0.184394,0.289965,9.000000
34.000000,29.000000,1.000000,2.748684,16.233829,13.135144,0.187074,0.184359,0.288138,9.000000
35.000000,29.000000,1.000000,2.130067,16.198811,13.718744,0.187029,0.184333,0.281038,8.000000
36.000000,29.000000,1.000000,1.449944,16.170864,14.370920,0.186999,0.184316,0.290280,9.000000
37.000000,29.000000,1.000000,0.702534,16.151424,15.098890,0.186984,0.184309,0.286120,9.000000
38.000000,29.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
39.000000,29.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
40.000000,29.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
0.000000,30.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
1.000000,30.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
2.000000,30.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
3.000000,30.000000,1.000000,0.260292,16.138101,15.527810,0.186985,0.184311,0.287639,9.000000
4.000000,30.000000,1.000000,1.022716,16.142370,14.769654,0.186987,0.184312,0.287663,9.000000
5.000000,30.000000,1.000000,1.715633,16.158969,14.093336,0.187004,0.184321,0.287495,9.000000
6.000000,30.000000,1.000000,2.345235,16.189158,13.493923,0.187038,0.184341,0.280947,8.000000
7.000000,30.000000,1.000000,2.916521,16.231346,12.964825,0.187085,0.184367,0.286611,8.000000
8.000000,30.000000,1.000000,3.433583,16.286690,12.503106,0.187143,0.184400,0.284863,8.000000
9.000000,30.000000,1.000000,3.899799,16.354916,12.105117,0.187212,0.184439,0.291160,8.000000
10.000000,30.000000,1.000000,4.317978,16.435910,11.767932,0.187289,0.184481,0.290317,9.000000
11.000000,30.000000,1.000000,4.690465,16.523583,11.483118,0.187378,0.184527,0.288649,8.000000
12.000000,30.000000,1.000000,5.019224,16.601161,11.231937,0.187477,0.184576,0.290127,8.000000
13.000000,30.000000,1.000000,5.305893,16.652261,10.996368,0.095440,0.077122,0.126226,8.000000
14.000000,30.000000,1.000000,5.551836,16.718038,10.816201,0.187612,0.184659,0.288915,8.000000
15.000000,30.000000,1.000000,5.758176,16.769961,10.661785,0.187678,0.184697,0.281591,9.000000
16.000000,30.000000,1.000000,5.925824,16.803499,10.527675,0.092914,0.073676,0.120911,8.000000
17.000000,30.000000,1.000000,6.055499,16.847606,10.442108,0.187776,0.184754,0.292654,8.000000
18.000000,30.000000,1.000000,6.147744,16.867998,10.370254,0.187798,0.184771,0.296382,8.000000
19.000000,30.000000,1.000000,6.202941,16.874148,10.321207,0.187817,0.184784,0.285575,8.000000
20.000000,30.000000,1.000000,6.221315,16.872923,10.301608,0.187823,0.184788,0.289645,8.000000
21.000000,30.000000,1.000000,6.202941,16.864632,10.311691,0.187817,0.184786,0.291911,9.000000
22.000000,30.000000,1.000000,6.147744,16.848389,10.350645,0.187797,0.184773,0.288218,9.000000
23.000000,30.000000,1.000000,6.055499,16.826452,10.420953,0.187768,0.184754,0.288712,8.000000
24.000000,30.000000,1.000000,5.925824,16.790213,10.514389,0.187734,0.184732,0.291670,8.000000
25.000000,30.000000,1.000000,5.758176,16.742702,10.634526,0.187670,0.184698,0.288453,8.000000
26.000000,30.000000,1.000000,5.551836,16.683690,10.781854,0.187601,0.184661,0.285225,8.000000
27.000000,30.000000,1.000000,5.305893,16.621663,10.965770,0.187531,0.184622,0.285625,8.000000
28.000000,30.000000,1.000000,5.019224,16.564001,11.194778,0.187456,0.184578,0.292147,8.000000
29.000000,30.000000,1.000000,4.690465,16.501433,11.460968,0.187378,0.184532,0.288012,8.000000
30.000000,30.000000,1.000000,4.317978,16.428306,11.760328,0.187297,0.184487,0.288422,8.000000
31.000000,30.000000,1.000000,3.899799,16.355986,12.106187,0.187221,0.184445,0.283012,8.000000
32.000000,30.000000,1.000000,3.433583,16.294148,12.510565,0.187151,0.184405,0.286511,9.000000
33.000000,30.000000,1.000000,2.916521,16.249717,12.983195,0.187092,0.184370,0.281555,9.000000
34.000000,30.000000,1.000000,2.345235,16.219918,13.524683,0.187047,0.184342,0.287618,8.000000
35.000000,30.000000,1.000000,1.715633,16.196484,14.130850,0.187022,0.184323,0.288140,8.000000
36.000000,30.000000,1.000000,1.022716,16.175200,14.802485,0.186993,0.184311,0.284455,8.000000
37.000000,30.000000,1.000000,0.260292,16.154376,15.544085,0.186982,0.184308,0.285348,8.000000
38.000000,30.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
39.000000,30.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
40.000000,30.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
0.000000,31.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
1.000000,31.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
2.000000,31.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
3.000000,31.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
4.000000,31.000000,1.000000,0.540659,16.134747,15.244088,0.186975,0.184304,0.286422,9.000000
5.000000,31.000000,1.000000,1.248595,16.144563,14.545968,0.186986,0.184310,0.291202,8.000000
6.000000,31.000000,1.000000,1.891046,16.165857,13.924811,0.187011,0.184325,0.285201,8.000000
7.000000,31.000000,1.000000,2.473389,16.198762,13.375373,0.187049,0.184347,0.288865,9.000000
8.000000,31.000000,1.000000,3.000000,16.243267,12.893267,0.187096,0.184374,0.292742,8.000000
9.000000,31.000000,1.000000,3.474477,16.299241,12.474764,0.187153,0.184406,0.291450,8.000000
10.000000,31.000000,1.000000,3.899799,16.371029,12.121230,0.187220,0.184441,0.289096,9.000000
11.000000,31.000000,1.000000,4.278449,16.450155,11.821706,0.187304,0.184483,0.289573,9.000000
12.000000,31.000000,1.000000,4.612497,16.510829,11.548332,0.082346,0.057642,0.081873,9.000000
13.000000,31.000000,1.000000,4.903668,16.578303,11.324636,0.187452,0.184562,0.292136,8.000000
14.000000,31.000000,1.000000,5.153394,16.628690,11.125296,0.187495,0.184594,0.281075,8.000000
15.000000,31.000000,1.000000,5.362853,16.673979,10.961126,0.187557,0.184629,0.286561,8.000000
16.000000,31.000000,1.000000,5.532998,16.708549,10.825550,0.187623,0.184662,0.284431,9.000000
17.000000,31.000000,1.000000,5.664583,16.740021,10.725438,0.187644,0.184681,0.286905,8.000000
18.000000,31.000000,1.000000,5.758176,16.753102,10.644925,0.187665,0.184697,0.283316,9.000000
19.000000,31.000000,1.000000,5.814175,16.757615,10.593439,0.187682,0.184708,0.282969,8.000000
20.000000,31.000000,1.000000,5.832816,16.756473,10.573657,0.187689,0.184713,0.287026,9.000000
21.000000,31.000000,1.000000,5.814175,16.749631,10.585455,0.187683,0.184710,0.285580,9.000000
22.000000,31.000000,1.000000,5.758176,16.734247,10.626071,0.187665,0.184699,0.286788,8.000000
23.000000,31.000000,1.000000,5.664583,16.711410,10.696827,0.187636,0.184682,0.283444,9.000000
24.000000,31.000000,1.000000,5.532998,16.681185,10.798187,0.187601,0.184661,0.286575,8.000000
25.000000,31.000000,1.000000,5.362853,16.640664,10.927812,0.187550,0.184632,0.284980,8.000000
26.000000,31.000000,1.000000,5.153394,16.590606,11.087213,0.187490,0.184598,0.282567,8.000000
27.000000,31.000000,1.000000,4.903668,16.537289,11.283621,0.187428,0.184563,0.281201,8.000000
28.000000,31.000000,1.000000,4.612497,16.482920,11.520423,0.187362,0.184525,0.284328,8.000000
29.000000,31.000000,1.000000,4.278449,16.426694,11.798245,0.187296,0.184486,0.289104,9.000000
30.000000,31.000000,1.000000,3.899799,16.364293,12.114494,0.187225,0.184446,0.280895,9.000000
31.000000,31.000000,1.000000,3.474477,16.305115,12.480638,0.187160,0.184410,0.289652,9.000000
32.000000,31.000000,1.000000,3.000000,16.255958,12.905958,0.187101,0.184376,0.290960,9.000000
33.000000,31.000000,1.000000,2.473389,16.222400,13.399011,0.187056,0.184348,0.285495,8.000000
34.000000,31.000000,1.000000,1.891046,16.202418,13.961371,0.187030,0.184328,0.285377,9.000000
35.000000,31.000000,1.000000,1.248595,16.180430,14.581835,0.082303,0.057633,0.079666,8.000000
36.000000,31.000000,1.000000,0.540659,16.186565,15.295906,0.186996,0.184306,0.292391,8.000000
37.000000,31.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
38.000000,31.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
39.000000,31.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
40.000000,31.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
0.000000,32.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
1.000000,32.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
2.000000,32.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
3.000000,32.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
4.000000,32.000000,1.000000,0.000000,16.129523,15.779523,0.186970,0.184301,0.287986,8.000000
5.000000,32.000000,1.000000,0.725561,16.132751,15.057190,0.186974,0.184304,0.287843,8.000000
6.000000,32.000000,1.000000,1.383029,16.146704,14.413675,0.186990,0.184313,0.285272,9.000000
7.000000,32.000000,1.000000,1.978251,16.171479,13.843228,0.187018,0.184329,0.289679,8.000000
8.000000,32.000000,1.000000,2.515952,16.205679,13.339727,0.187053,0.184349,0.288754,8.000000
9.000000,32.000000,1.000000,3.000000,16.247656,12.897656,0.187099,0.184375,0.279924,8.000000
10.000000,32.000000,1.000000,3.433583,16.304491,12.520908,0.187153,0.184405,0.283983,8.000000
11.000000,32.000000,1.000000,3.819347,16.370342,12.200994,0.187215,0.184437,0.279109,8.000000
12.000000,32.000000,1.000000,4.159491,16.431645,11.922154,0.187286,0.184473,0.281958,8.000000
13.000000,32.000000,1.000000,4.455844,16.484463,11.678619,0.187337,0.184505,0.285855,9.000000
14.000000,32.000000,1.000000,4.709920,16.528558,11.468638,0.187389,0.184537,0.290174,9.000000
15.000000,32.000000,1.000000,4.922963,16.570197,11.297234,0.187450,0.184568,0.296478,9.000000
16.000000,32.000000,1.000000,5.095977,16.596569,11.150592,0.094539,0.075931,0.121935,8.000000
17.000000,32.000000,1.000000,5.229754,16.637340,11.057586,0.187523,0.184609,0.286516,8.000000
18.000000,32.000000,1.000000,5.324893,16.647712,10.972819,0.187539,0.184624,0.286898,9.000000
19.000000,32.000000,1.000000,5.381812,16.650721,10.918909,0.187554,0.184634,0.283103,8.000000
20.000000,32.000000,1.000000,5.400758,16.649285,10.898527,0.187560,0.184637,0.281504,8.000000
21.000000,32.000000,1.000000,5.381812,16.641461,10.909649,0.187554,0.184635,0.288596,8.000000
22.000000,32.000000,1.000000,5.324893,16.624728,10.949835,0.187537,0.184626,0.286043,8.000000
23.000000,32.000000,1.000000,5.229754,16.602867,11.023113,0.187513,0.184612,0.285556,9.000000
24.000000,32.000000,1.000000,5.095977,16.580242,11.134265,0.187479,0.184592,0.290499,8.000000
25.000000,32.000000,1.000000,4.922963,16.550752,11.277789,0.187438,0.184568,0.287375,8.000000
26.000000,32.000000,1.000000,4.709920,16.513156,11.453236,0.187391,0.184540,0.290176,9.000000
27.000000,32.000000,1.000000,4.455844,16.466794,11.660950,0.187334,0.184507,0.288434,8.000000
28.000000,32.000000,1.000000,4.159491,16.417883,11.908392,0.187280,0.184475,0.286058,9.000000
29.000000,32.000000,1.000000,3.819347,16.367064,12.197717,0.187230,0.184443,0.292605,9.000000
30.000000,32.000000,1.000000,3.433583,16.315468,12.531884,0.187162,0.184408,0.287035,8.000000
31.000000,32.000000,1.000000,3.000000,16.265055,12.915055,0.187105,0.184377,0.285124,9.000000
32.000000,32.000000,1.000000,2.515952,16.223658,13.357706,0.187058,0.184350,0.293400,9.000000
33.000000,32.000000,1.000000,1.978251,16.195414,13.867163,0.187021,0.184329,0.292932,9.000000
34.000000,32.000000,1.000000,1.383029,16.182865,14.449836,0.186997,0.184313,0.287242,8.000000
35.000000,32.000000,1.000000,0.725561,16.178163,15.102602,0.186993,0.184306,0.283036,9.000000
36.000000,32.000000,1.000000,0.000000,16.182766,15.832766,0.186980,0.184301,0.281860,9.000000
37.000000,32.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
38.000000,32.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
39.000000,32.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
40.000000,32.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
0.000000,33.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
1.000000,33.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
2.000000,33.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
3.000000,33.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
4.000000,33.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
5.000000,33.000000,1.000000,0.142375,16.127534,15.635160,0.186970,0.184302,0.279472,8.000000
6.000000,33.000000,1.000000,0.817424,16.134500,14.967076,0.186977,0.184305,0.287449,8.000000
7.000000,33.000000,1.000000,1.427661,16.149690,14.372028,0.186993,0.184315,0.279353,8.000000
8.000000,33.000000,1.000000,1.978251,16.173994,13.845743,0.187021,0.184331,0.286310,9.000000
9.000000,33.000000,1.000000,2.473389,16.206292,13.382903,0.187056,0.184351,0.289535,9.000000
10.000000,33.000000,1.000000,2.916521,16.247812,12.981291,0.187097,0.184374,0.282577,8.000000
11.000000,33.000000,1.000000,3.310492,16.298478,12.637987,0.187145,0.184400,0.287412,8.000000
12.000000,33.000000,1.000000,3.657656,16.346471,12.338815,0.187197,0.184428,0.291807,8.000000
13.000000,33.000000,1.000000,3.959968,16.389509,12.079541,0.187244,0.184456,0.288517,8.000000
14.000000,33.000000,1.000000,4.219040,16.431405,11.862365,0.187291,0.184483,0.290735,8.000000
15.000000,33.000000,1.000000,4.436195,16.474160,11.687965,0.187335,0.184507,0.291311,8.000000
16.000000,33.000000,1.000000,4.612497,16.514900,11.552403,0.187375,0.184524,0.289070,9.000000
17.000000,33.000000,1.000000,4.748786,16.548711,11.449925,0.187391,0.184531,0.286078,8.000000
18.000000,33.000000,1.000000,4.845696,16.557611,11.361915,0.187416,0.184552,0.286185,8.000000
19.000000,33.000000,1.000000,4.903668,16.556803,11.303135,0.187437,0.184565,0.289382,8.000000
20.000000,33.000000,1.000000,4.922963,16.551335,11.278372,0.187451,0.184570,0.285626,8.000000
21.000000,33.000000,1.000000,4.903668,16.544899,11.291231,0.187439,0.184566,0.291195,9.000000
22.000000,33.000000,1.000000,4.845696,16.528665,11.332969,0.187420,0.184558,0.289620,9.000000
23.000000,33.000000,1.000000,4.748786,16.507834,11.409047,0.187397,0.184545,0.283111,8.000000
24.000000,33.000000,1.000000,4.612497,16.492883,11.530386,0.187368,0.184528,0.294048,9.000000
25.000000,33.000000,1.000000,4.436195,16.477217,11.691022,0.187337,0.184508,0.290440,8.000000
26.000000,33.000000,1.000000,4.219040,16.447977,11.878936,0.187307,0.184486,0.284116,8.000000
27.000000,33.000000,1.000000,3.959968,16.410395,12.100427,0.187251,0.184456,0.285818,8.000000
28.000000,33.000000,1.000000,3.657656,16.362852,12.355196,0.187210,0.184431,0.286498,9.000000
29.000000,33.000000,1.000000,3.310492,16.305220,12.644729,0.093616,0.074757,0.122790,8.000000
30.000000,33.000000,1.000000,2.916521,16.274149,13.007627,0.187115,0.184377,0.288601,8.000000
31.000000,33.000000,1.000000,2.473389,16.236538,13.413149,0.187060,0.184349,0.280908,8.000000
32.000000,33.000000,1.000000,1.978251,16.201879,13.873628,0.187025,0.184330,0.288101,9.000000
33.000000,33.000000,1.000000,1.427661,16.177445,14.399784,0.186996,0.184314,0.284010,8.000000
34.000000,33.000000,1.000000,0.817424,16.163388,14.995963,0.186979,0.184305,0.287476,9.000000
35.000000,33.000000,1.000000,0.142375,16.165413,15.673038,0.186976,0.184302,0.291632,8.000000
36.000000,33.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
37.000000,33.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
38.000000,33.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
39.000000,33.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
40.000000,33.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
0.000000,34.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
1.000000,34.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
2.000000,34.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
3.000000,34.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
4.000000,34.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
5.000000,34.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
6.000000,34.000000,1.000000,0.189620,16.133421,15.593801,0.186973,0.184303,0.289093,9.000000
7.000000,34.000000,1.000000,0.817424,16.139668,14.972244,0.186981,0.184308,0.292793,9.000000
8.000000,34.000000,1.000000,1.383029,16.153929,14.420900,0.186997,0.184317,0.286796,8.000000
9.000000,34.000000,1.000000,1.891046,16.175134,13.934087,0.187021,0.184331,0.283904,9.000000
10.000000,34.000000,1.000000,2.345235,16.203582,13.508347,0.187052,0.184348,0.281988,8.000000
11.000000,34.000000,1.000000,2.748684,16.238732,13.140048,0.187090,0.184370,0.285176,8.000000
12.000000,34.000000,1.000000,3.103942,16.275080,12.821138,0.187129,0.184392,0.288167,9.000000
13.000000,34.000000,1.000000,3.413111,16.309020,12.545908,0.187167,0.184414,0.284129,9.000000
14.000000,34.000000,1.000000,3.677925,16.345847,12.317922,0.187206,0.184437,0.289694,8.000000
15.000000,34.000000,1.000000,3.899799,16.387331,12.137532,0.187237,0.184452,0.282654,8.000000
16.000000,34.000000,1.000000,4.079872,16.429026,11.999154,0.187262,0.184460,0.278294,9.000000
17.000000,34.000000,1.000000,4.219040,16.452347,11.883306,0.079231,0.050862,0.050382,8.000000
18.000000,34.000000,1.000000,4.317978,16.472986,11.805008,0.187307,0.184485,0.296064,8.000000
19.000000,34.000000,1.000000,4.377155,16.468023,11.740868,0.187336,0.184504,0.294126,8.000000
20.000000,34.000000,1.000000,4.396850,16.448617,11.701767,0.093652,0.074769,0.117397,8.000000
21.000000,34.000000,1.000000,4.377155,16.450873,11.723718,0.187338,0.184506,0.297716,9.000000
22.000000,34.000000,1.000000,4.317978,16.438065,11.770087,0.187314,0.184496,0.286612,9.000000
23.000000,34.000000,1.000000,4.219040,16.421103,11.852063,0.187291,0.184485,0.281819,8.000000
24.000000,34.000000,1.000000,4.079872,16.415434,11.985562,0.187269,0.184470,0.287230,8.000000
25.000000,34.000000,1.000000,3.899799,16.409460,12.159661,0.187253,0.184454,0.290141,8.000000
26.000000,34.000000,1.000000,3.677925,16.381738,12.353813,0.082328,0.057638,0.081734,8.000000
27.000000,34.000000,1.000000,3.413111,16.358915,12.595804,0.187184,0.184413,0.289344,8.000000
28.000000,34.000000,1.000000,3.103942,16.317998,12.864056,0.187135,0.184389,0.293515,9.000000
29.000000,34.000000,1.000000,2.748684,16.276502,13.177817,0.187104,0.184369,0.287971,8.000000
30.000000,34.000000,1.000000,2.345235,16.245962,13.550727,0.187062,0.184347,0.281693,8.000000
31.000000,34.000000,1.000000,1.891046,16.219897,13.978851,0.187028,0.184328,0.282186,9.000000
32.000000,34.000000,1.000000,1.383029,16.192724,14.459695,0.187010,0.184316,0.285246,8.000000
33.000000,34.000000,1.000000,0.817424,16.174098,15.006674,0.186985,0.184305,0.292793,8.000000
34.000000,34.000000,1.000000,0.189620,16.156671,15.617051,0.186973,0.184301,0.284592,8.000000
35.000000,34.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
36.000000,34.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
37.000000,34.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
38.000000,34.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
39.000000,34.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
40.000000,34.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
0.000000,35.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
1.000000,35.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
2.000000,35.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
3.000000,35.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
4.000000,35.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
5.000000,35.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
6.000000,35.000000,0.000000,nan,nan,nan,nan,nan,nan,-1.000000
7.000000,35.000000,1.000000,0.142375,16.137148,15.644773,0.186976,0.184305,0.290801,9.000000
8.000000,35.000000,1.000000,0.725561,16.140842,15.065281,0.186982,0.184308,0.282630,8.000000
9.000000,35.000000,1.000000,1.248595,16.154698,14.556102,0.186997,0.184316,0.287309,8.000000
10.000000,35.000000,1.000000,1.715633,16.174361,14.108728,0.187019,0.184329,0.286884,9.000000
11.000000,35.000000,1.000000,2.130067,16.198141,13.718074,0.187048,0.184346,0.289983,8.000000
12.000000,35.000000,1.000000,2.494680,16.223021,13.378341,0.187077,0.184363,0.287512,8.000000
13.000000,35.000000,1.000000,2.811762,16.248384,13.086622,0.187107,0.184380,0.285829,8.000000
14.000000,35.000000,1.000000,3.083189,16.277285,12.844096,0.187135,0.184396,0.287839,9.000000
15.000000,35.000000,1.000000,3.310492,16.307997,12.647506,0.187159,0.184409,0.288219,8.000000
16.000000,35.000000,1.000000,3.494897,16.345947,12.501049,0.187179,0.184418,0.288835,8.000000
