x_mm,y_mm,height_mm,biomass,eps,active_sediment_mm,layer_id
24.000000,38.000000,11.754801,0.091758,0.073323,0.119548,8.000000
25.000000,38.000000,11.779912,0.182176,0.181566,0.289120,8.000000
26.000000,38.000000,11.780472,0.182178,0.181567,0.289564,8.000000
27.000000,38.000000,11.763009,0.182165,0.181566,0.285633,8.000000
28.000000,38.000000,11.742018,0.182160,0.181566,0.280999,9.000000
29.000000,38.000000,11.732457,0.182158,0.181565,0.283565,9.000000
30.000000,38.000000,11.728192,0.182161,0.181567,0.285216,9.000000
31.000000,38.000000,11.724976,0.182159,0.181566,0.284050,8.000000
32.000000,38.000000,11.723120,0.182159,0.181567,0.290349,8.000000
33.000000,38.000000,11.719845,0.182158,0.181566,0.287279,9.000000
34.000000,38.000000,11.714533,0.182158,0.181567,0.282641,9.000000
35.000000,38.000000,11.712095,0.182157,0.181566,0.285369,9.000000
36.000000,38.000000,11.712983,0.182157,0.181566,0.289975,8.000000
37.000000,38.000000,11.711574,0.182157,0.181566,0.285351,8.000000
38.000000,38.000000,11.711633,0.182158,0.181567,0.288431,8.000000
39.000000,38.000000,11.713082,0.182159,0.181568,0.289618,9.000000
40.000000,38.000000,11.713685,0.182161,0.181569,0.289229,9.000000
0.000000,39.000000,11.722648,0.182167,0.181571,0.287072,8.000000
1.000000,39.000000,11.723281,0.182168,0.181572,0.290852,9.000000
2.000000,39.000000,11.723167,0.182168,0.181572,0.284695,8.000000
3.000000,39.000000,11.729584,0.182170,0.181573,0.285483,8.000000
4.000000,39.000000,11.740371,0.182173,0.181574,0.286311,9.000000
5.000000,39.000000,11.756726,0.182179,0.181575,0.284849,8.000000
6.000000,39.000000,11.770006,0.182190,0.181576,0.284538,8.000000
7.000000,39.000000,11.786459,0.182187,0.181575,0.289618,9.000000
8.000000,39.000000,11.788714,0.182193,0.181577,0.289104,9.000000
9.000000,39.000000,11.780610,0.182185,0.181575,0.284178,8.000000
10.000000,39.000000,11.764542,0.182191,0.181578,0.278928,8.000000
11.000000,39.000000,11.753195,0.182184,0.181579,0.284613,9.000000
12.000000,39.000000,11.740559,0.182180,0.181579,0.283410,9.000000
13.000000,39.000000,11.734544,0.182178,0.181578,0.285674,8.000000
14.000000,39.000000,11.737512,0.182177,0.181578,0.279071,8.000000
15.000000,39.000000,11.752337,0.182179,0.181576,0.285107,8.000000
16.000000,39.000000,11.777320,0.182188,0.181575,0.289181,8.000000
17.000000,39.000000,11.778501,0.081438,0.056909,0.078740,9.000000
18.000000,39.000000,11.783710,0.182198,0.181575,0.286768,8.000000
19.000000,39.000000,11.765176,0.182178,0.181573,0.289046,8.000000
20.000000,39.000000,11.742662,0.182171,0.181573,0.280819,8.000000
21.000000,39.000000,11.734209,0.182169,0.181574,0.287998,8.000000
22.000000,39.000000,11.739161,0.182163,0.181569,0.284537,8.000000
23.000000,39.000000,11.760583,0.182158,0.181562,0.284956,8.000000
24.000000,39.000000,11.783143,0.182152,0.181548,0.285143,8.000000
25.000000,39.000000,11.790977,0.182165,0.181558,0.283908,8.000000
26.000000,39.000000,11.768587,0.081136,0.056314,0.076338,9.000000
27.000000,39.000000,11.759750,0.182169,0.181565,0.290163,8.000000
28.000000,39.000000,11.738165,0.182160,0.181566,0.283647,9.000000
29.000000,39.000000,11.725239,0.182159,0.181567,0.292096,9.000000
30.000000,39.000000,11.719133,0.182158,0.181567,0.279438,8.000000
31.000000,39.000000,11.717105,0.182158,0.181567,0.286678,8.000000
32.000000,39.000000,11.715707,0.182158,0.181567,0.279161,8.000000
33.000000,39.000000,11.715694,0.182159,0.181567,0.294806,8.000000
34.000000,39.000000,11.713199,0.182158,0.181567,0.283067,9.000000
35.000000,39.000000,11.711655,0.182158,0.181567,0.287444,9.000000
36.000000,39.000000,11.712732,0.182158,0.181567,0.284612,8.000000
37.000000,39.000000,11.712300,0.182157,0.181566,0.287062,8.000000
38.000000,39.000000,11.712160,0.182158,0.181567,0.281604,8.000000
39.000000,39.000000,11.713421,0.182160,0.181569,0.286726,9.000000
40.000000,39.000000,11.713718,0.182161,0.181569,0.288029,9.000000
0.000000,40.000000,11.722966,0.182167,0.181571,0.292432,8.000000
1.000000,40.000000,11.723204,0.182167,0.181572,0.282939,8.000000
2.000000,40.000000,11.724231,0.182167,0.181572,0.280231,9.000000
3.000000,40.000000,11.733052,0.182171,0.181574,0.285129,8.000000
4.000000,40.000000,11.746521,0.182177,0.181575,0.286359,8.000000
5.000000,40.000000,11.761902,0.182191,0.181576,0.286347,9.000000
6.000000,40.000000,11.762496,0.092556,0.074428,0.121416,8.000000
7.000000,40.000000,11.784188,0.182197,0.181579,0.288073,9.000000
8.000000,40.000000,11.784666,0.182184,0.181576,0.287642,9.000000
9.000000,40.000000,11.772203,0.182182,0.181578,0.285917,8.000000
10.000000,40.000000,11.759032,0.182183,0.181579,0.285482,9.000000
11.000000,40.000000,11.749144,0.182180,0.181578,0.288087,8.000000
12.000000,40.000000,11.737798,0.182178,0.181578,0.279115,9.000000
13.000000,40.000000,11.733349,0.182177,0.181577,0.281311,8.000000
14.000000,40.000000,11.737553,0.182177,0.181578,0.284194,8.000000
15.000000,40.000000,11.752824,0.182177,0.181577,0.285946,9.000000
16.000000,40.000000,11.776011,0.182180,0.181574,0.285440,8.000000
17.000000,40.000000,11.789898,0.182189,0.181573,0.284960,8.000000
18.000000,40.000000,11.784320,0.182180,0.181572,0.287364,9.000000
19.000000,40.000000,11.760337,0.182173,0.181573,0.288308,8.000000
20.000000,40.000000,11.739860,0.182169,0.181572,0.288282,9.000000
21.000000,40.000000,11.732018,0.182166,0.181572,0.285909,9.000000
22.000000,40.000000,11.742798,0.182158,0.181566,0.288872,8.000000
23.000000,40.000000,11.774342,0.182140,0.181547,0.292380,9.000000
24.000000,40.000000,11.790298,0.078851,0.050807,0.050242,8.000000
25.000000,40.000000,11.803496,0.182138,0.181541,0.286330,9.000000
26.000000,40.000000,11.783509,0.182165,0.181560,0.286800,8.000000
27.000000,40.000000,11.758049,0.182160,0.181564,0.280456,8.000000
28.000000,40.000000,11.736127,0.182160,0.181567,0.289293,8.000000
29.000000,40.000000,11.722392,0.182157,0.181566,0.289706,9.000000
30.000000,40.000000,11.716001,0.182159,0.181567,0.286140,9.000000
31.000000,40.000000,11.714724,0.182158,0.181567,0.283069,8.000000
32.000000,40.000000,11.714925,0.182158,0.181567,0.288447,9.000000
33.000000,40.000000,11.713480,0.182159,0.181568,0.287291,8.000000
34.000000,40.000000,11.712185,0.182157,0.181566,0.284733,9.000000
35.000000,40.000000,11.711844,0.182159,0.181567,0.284618,8.000000
36.000000,40.000000,11.714435,0.182159,0.181567,0.289232,8.000000
37.000000,40.000000,11.713733,0.182160,0.181568,0.292946,8.000000
38.000000,40.000000,11.713436,0.182158,0.181567,0.281823,9.000000
39.000000,40.000000,11.713275,0.182159,0.181568,0.285863,8.000000
40.000000,40.000000,11.712754,0.182161,0.181569,0.281787,9.000000
